1000 200000
815 561 96
734 868 106
946 275 64
584 295 98
957 449 79
499 685 63
76 534 55
320 535 100
233 717 21
202 840 45
76 195 18
806 165 72
909 221 59
197 867 39
302 418 90
720 316 8
538 630 99
54 719 97
488 131 2
52 220 47
484 764 22
614 757 36
385 396 46
985 646 2
328 834 81
882 40 40
875 550 6
959 361 98
467 223 120
32 127 11
327 791 68
755 170 19
323 673 119
858 779 3
944 681 39
542 69 38
742 344 67
231 976 23
605 311 50
462 729 41
759 164 66
631 155 24
147 792 111
350 497 91
490 135 51
36 318 108
892 831 25
491 200 46
952 625 33
307 920 87
987 595 80
996 564 70
650 324 5
105 905 43
93 164 15
912 333 93
823 906 26
939 555 46
844 590 34
620 158 47
570 458 112
838 760 76
738 82 43
223 526 60
721 575 119
182 795 84
597 32 59
358 331 111
334 245 115
50 606 4
637 311 89
477 394 63
183 764 89
175 293 24
966 148 116
109 504 18
875 657 3
179 822 72
187 170 41
121 492 81
501 538 56
935 917 63
802 697 20
676 291 56
685 714 118
631 259 72
483 420 74
51 667 108
606 866 82
552 52 46
419 165 103
151 822 9
705 197 94
933 98 56
239 485 42
186 118 71
50 327 5
465 469 92
190 924 34
942 416 48
272 987 4
432 143 68
131 174 82
623 807 106
350 470 11
594 604 86
432 20 36
268 193 29
396 73 102
473 483 18
33 411 51
428 970 53
847 948 76
894 229 77
686 313 23
551 680 119
672 668 26
324 171 23
745 420 34
450 429 89
936 547 92
780 56 45
390 257 87
153 694 93
781 226 91
280 575 23
415 200 36
674 89 72
557 376 120
314 850 6
9 618 81
923 176 29
214 492 20
149 78 53
724 530 48
13 714 24
418 578 2
526 211 77
521 564 40
273 114 56
337 523 56
256 503 7
995 868 2
847 57 11
138 568 13
411 816 21
44 420 2
116 616 100
707 519 17
619 886 26
130 299 36
552 204 88
789 826 102
604 977 6
777 659 11
960 796 112
747 56 78
800 644 28
116 737 35
610 181 54
988 390 96
480 287 91
364 699 77
120 887 111
778 605 14
50 825 13
503 49 33
698 137 98
82 205 89
653 467 20
5 659 51
394 984 38
332 444 79
736 74 7
784 263 41
307 244 65
190 891 79
701 858 56
384 221 44
713 867 90
871 94 115
95 855 69
486 759 46
614 687 97
772 936 64
946 289 41
776 175 21
345 166 22
947 754 56
467 299 66
66 379 70
352 515 40
741 362 61
875 987 4
207 111 35
213 659 44
906 807 24
116 799 70
544 818 54
196 616 100
234 791 11
327 768 10
571 411 14
826 660 49
317 117 106
298 659 95
677 284 59
123 126 100
702 28 3
232 510 59
757 147 113
768 651 45
327 983 3
423 696 15
495 145 13
286 3 106
127 231 56
230 852 70
383 93 9
772 664 75
958 818 106
65 672 86
158 577 110
108 128 21
68 330 1
416 191 118
979 788 20
253 478 104
988 570 49
1000 398 73
407 798 14
577 482 43
292 338 81
850 320 80
490 159 104
269 908 15
349 562 19
888 522 33
971 989 2
816 90 107
878 305 32
459 899 36
723 888 103
728 967 13
317 128 61
508 253 59
922 128 107
38 463 40
616 573 112
285 226 64
740 871 89
142 114 119
348 774 90
655 400 103
633 962 32
589 5 86
195 835 99
308 336 98
621 436 60
523 723 13
744 195 118
412 353 66
381 429 70
739 39 62
339 336 100
108 262 81
844 353 79
605 20 50
183 103 17
122 396 17
77 232 82
255 86 72
162 80 26
802 854 17
284 198 85
368 742 100
849 840 39
969 981 44
750 685 82
742 944 28
931 838 47
314 547 100
275 431 5
567 582 73
227 29 79
524 566 27
653 347 77
436 951 49
239 537 58
296 308 104
182 843 106
160 225 75
619 533 17
412 749 89
788 276 119
608 769 4
731 182 75
445 132 21
371 669 45
521 584 40
370 223 101
746 352 76
910 905 77
221 973 115
704 457 38
203 971 46
203 120 54
432 488 105
213 713 58
62 798 68
502 549 96
727 372 16
903 648 53
846 84 65
960 962 78
225 930 59
159 694 13
960 514 22
585 245 4
307 816 42
747 862 3
908 294 79
472 270 44
864 980 54
95 989 88
757 895 50
337 339 92
161 691 19
510 88 16
85 149 26
615 845 42
203 632 34
150 944 61
687 576 51
816 186 93
652 506 60
613 766 49
468 464 27
390 92 44
907 191 57
867 578 7
16 830 107
126 813 94
466 843 40
159 250 84
533 37 114
949 59 112
488 696 84
784 61 53
874 773 69
601 811 40
832 977 54
227 381 33
88 494 44
318 326 75
908 466 76
87 854 97
431 110 115
624 30 13
238 199 112
587 247 116
926 375 68
668 696 111
351 329 25
400 503 109
422 980 41
56 67 33
927 70 19
361 16 28
342 71 72
534 589 10
803 773 98
71 666 92
823 227 98
694 169 37
752 878 19
23 760 48
672 541 70
1 702 35
202 575 84
675 451 90
590 114 50
350 156 76
3 760 12
855 675 104
62 184 51
133 625 63
677 114 89
760 108 114
947 819 92
564 163 52
3 280 40
226 360 35
168 31 36
537 134 92
454 660 13
579 915 97
817 50 68
727 449 38
448 178 109
729 90 94
877 981 61
695 995 4
654 607 14
823 327 107
242 154 108
33 519 45
284 658 79
331 427 73
812 204 1
440 974 86
540 854 67
72 178 104
331 87 68
788 57 98
239 131 73
543 956 31
253 718 102
866 809 14
160 225 50
265 245 116
309 227 79
66 131 57
250 800 43
685 489 26
993 94 99
777 651 72
518 566 105
859 88 7
801 668 31
403 279 110
522 317 43
267 101 39
47 314 1
12 707 33
16 622 2
942 133 1
711 969 59
345 282 50
634 657 83
963 367 64
558 702 11
381 42 50
308 62 77
259 993 97
386 51 72
906 100 98
148 131 6
839 553 8
113 532 17
119 835 104
641 742 20
514 441 61
908 139 4
170 510 59
742 254 119
802 335 109
544 615 98
235 236 21
762 803 83
798 363 33
479 635 60
61 872 13
97 404 39
728 41 13
221 581 45
89 602 108
139 7 41
255 705 10
147 579 21
666 546 29
449 180 93
93 527 70
981 704 62
450 33 74
552 345 73
130 338 92
130 739 102
102 983 78
722 900 71
521 44 94
848 350 86
48 407 96
980 670 25
105 882 75
669 352 102
90 143 75
615 931 8
221 749 94
318 178 81
747 841 112
860 881 120
905 837 71
500 585 6
716 446 14
263 992 83
242 811 118
375 27 110
283 371 40
715 689 99
246 29 2
66 105 35
384 145 83
717 797 73
933 366 75
756 649 84
55 910 29
915 364 64
880 589 90
478 919 104
231 782 33
944 910 63
605 971 100
136 423 83
118 559 37
776 43 111
831 606 3
895 145 69
800 672 70
471 575 12
588 856 1
457 905 60
918 277 60
909 198 6
170 317 74
383 510 68
967 347 20
624 55 93
589 549 51
946 59 69
630 407 106
394 797 85
128 983 100
602 825 32
368 650 43
762 186 10
344 707 43
75 226 6
165 320 90
421 374 75
34 512 83
582 108 110
221 236 55
906 220 42
745 128 29
861 775 109
918 454 104
311 879 31
862 338 68
353 364 24
223 383 9
572 478 2
388 303 32
958 579 60
610 915 80
444 575 22
229 148 44
174 954 35
298 789 99
618 828 16
157 743 23
99 152 65
326 521 20
119 801 26
954 528 64
414 632 53
648 998 40
416 984 13
44 282 64
961 904 95
488 462 13
86 389 45
745 553 85
568 973 103
774 842 74
919 442 44
782 864 48
47 20 81
337 292 86
112 418 40
593 607 92
110 145 10
998 751 40
140 470 103
915 173 65
764 306 7
297 727 24
582 890 89
788 609 29
706 496 108
700 671 30
764 241 77
888 678 74
356 349 103
617 72 66
336 197 102
388 860 65
648 108 104
144 94 65
975 68 102
476 819 101
994 690 68
906 553 28
163 456 119
871 632 60
854 967 114
218 830 39
951 878 17
261 276 37
28 375 2
485 880 90
128 140 56
194 684 62
400 407 113
191 288 15
233 798 21
938 445 11
363 270 118
168 99 74
102 414 23
685 849 22
346 727 101
142 273 26
73 894 100
337 105 31
992 598 116
767 969 89
384 238 67
24 17 34
714 887 7
990 27 57
943 104 39
569 236 109
313 402 4
726 483 52
379 340 34
669 221 118
589 970 96
989 7 17
709 675 20
269 300 118
189 96 109
21 678 120
687 188 69
439 146 112
284 479 64
664 432 95
168 456 90
628 858 11
269 126 17
53 552 100
172 897 47
903 138 30
418 353 2
384 784 93
88 4 85
526 853 36
297 101 97
544 617 9
299 867 79
518 36 19
19 812 68
209 609 49
182 204 114
753 208 99
241 410 56
762 521 77
295 284 5
464 641 31
662 488 25
556 938 109
802 245 45
913 314 51
536 125 37
809 760 64
113 884 118
983 20 112
502 731 40
7 913 100
209 984 33
1 65 106
237 84 114
158 539 10
1 373 39
916 256 10
752 496 32
508 567 96
663 598 115
586 36 26
60 623 9
558 122 116
455 944 57
101 871 78
365 856 68
337 19 21
248 538 70
856 330 43
758 324 43
397 54 49
670 18 62
855 642 4
41 822 108
644 928 27
193 512 47
74 650 18
766 295 15
420 123 28
32 306 109
336 621 95
380 617 3
686 973 82
283 951 112
222 887 85
842 878 17
219 220 100
833 730 26
554 160 45
21 211 59
301 491 85
282 87 114
195 912 95
47 829 17
443 934 119
444 200 21
421 17 95
149 790 40
456 333 99
919 106 114
26 855 57
521 67 46
136 376 86
665 14 16
563 801 87
433 459 33
106 472 78
669 589 57
527 157 110
342 699 11
419 776 64
109 478 19
654 211 33
381 820 38
475 530 33
513 709 55
966 251 98
81 169 74
904 877 102
838 60 45
355 112 68
875 317 43
32 365 14
786 789 37
83 27 57
986 229 77
424 361 5
982 447 111
507 674 8
916 223 117
476 358 95
644 459 75
646 247 87
606 740 10
608 360 62
834 684 4
74 103 2
419 233 3
105 3 7
907 666 25
696 226 52
851 598 97
737 720 7
812 817 25
791 99 101
300 40 29
503 85 74
313 400 76
847 153 45
547 903 36
500 791 18
429 836 102
236 642 71
723 156 47
919 197 15
159 514 50
120 219 31
365 960 110
194 790 118
563 43 12
482 829 5
554 540 70
390 562 101
554 508 58
363 873 12
69 346 72
740 805 93
28 456 18
144 222 83
179 706 88
605 551 31
779 138 6
880 393 58
871 647 103
631 464 111
315 407 34
348 305 77
750 49 34
962 678 61
298 945 28
136 5 26
446 528 78
67 645 45
833 597 74
123 103 117
527 103 104
639 11 3
514 681 52
81 468 85
406 495 94
585 990 69
45 97 42
363 770 42
135 738 78
478 441 42
858 641 91
928 83 87
717 583 29
584 696 71
246 14 114
119 949 97
226 251 40
988 533 26
383 762 58
78 507 62
594 360 47
777 52 19
175 180 101
304 489 84
973 368 112
143 543 58
906 856 111
671 984 44
424 683 7
741 489 44
774 908 81
480 477 3
591 778 76
819 880 91
874 562 45
375 455 50
758 488 91
380 103 72
645 955 81
708 565 111
744 154 4
524 550 53
264 83 10
604 116 112
204 405 30
621 175 110
283 738 84
561 194 39
851 308 89
426 853 118
407 631 37
152 294 30
27 505 29
894 514 71
92 131 112
33 949 117
469 451 85
56 912 91
318 279 5
119 196 98
142 27 105
427 914 50
978 385 8
397 513 14
282 357 30
120 603 46
246 573 3
669 473 40
759 930 8
632 353 105
991 526 105
571 135 9
334 356 112
316 87 109
491 186 25
5 121 30
851 250 91
537 858 109
949 664 73
574 994 111
487 545 68
875 945 17
70 418 58
317 109 105
313 720 12
448 104 107
184 426 38
307 35 85
963 271 117
342 187 99
50 611 88
688 17 8
403 508 113
56 560 26
407 832 99
778 182 25
86 363 16
422 591 29
283 960 22
862 1000 46
738 529 86
593 930 59
988 553 99
961 726 80
551 137 68
838 412 39
929 807 88
837 161 100
102 607 82
975 994 108
185 56 100
873 139 75
73 947 16
154 70 71
964 833 26
629 382 9
365 542 86
76 241 46
157 50 1
191 336 102
271 781 20
468 872 33
575 564 3
721 980 89
243 819 11
601 583 27
117 645 70
327 435 105
315 614 86
680 921 14
188 855 39
19 409 60
202 742 120
242 448 65
25 519 61
843 224 88
196 322 47
894 662 106
95 903 8
33 911 77
233 526 9
373 426 73
134 152 16
340 317 71
324 600 73
360 38 7
950 13 21
744 374 66
55 118 97
934 384 20
987 122 51
376 772 41
96 32 53
848 908 20
426 972 59
881 347 10
231 882 117
620 248 30
36 951 70
564 827 78
446 152 41
353 38 27
775 770 48
598 109 35
80 51 83
257 31 1
787 804 118
665 762 96
313 585 61
5 558 87
597 324 73
501 813 103
390 592 13
570 127 56
960 309 22
667 352 28
199 906 30
791 569 59
763 916 89
904 560 74
715 794 5
308 373 91
9 602 30
403 546 2
332 280 112
303 611 26
736 132 119
317 440 10
322 472 54
627 457 65
336 243 72
310 884 87
884 205 39
726 586 60
425 182 110
471 716 63
186 396 2
377 310 54
94 420 103
478 958 38
149 468 27
683 664 14
197 32 4
186 857 67
907 188 98
682 608 65
586 510 35
911 510 56
81 108 14
507 955 77
316 732 44
406 989 116
463 186 9
238 590 16
87 851 100
252 168 11
851 14 25
282 735 115
908 630 74
666 58 52
82 188 97
300 3 6
7 841 37
822 432 14
783 53 54
330 932 81
743 370 26
386 178 73
396 756 6
8 333 60
347 926 34
677 573 22
392 697 32
551 866 110
866 532 78
576 399 8
791 731 111
450 900 77
146 789 100
87 400 36
248 143 8
521 223 85
39 519 76
159 638 25
779 16 108
29 571 88
75 171 33
92 880 96
810 796 29
383 757 118
688 87 20
195 68 69
434 7 33
25 73 21
775 751 24
710 336 116
327 62 75
594 221 22
372 88 25
11 47 108
602 841 42
865 868 14
588 359 116
424 674 106
991 580 117
855 5 110
245 968 52
726 956 14
468 428 9
748 768 98
118 667 44
735 176 117
702 880 57
5 215 79
408 25 70
611 700 26
455 937 43
162 991 5
36 230 10
519 99 15
241 535 35
854 49 77
959 342 117
232 602 40
249 553 9
740 253 32
334 352 42
143 501 112
467 729 72
888 388 55
274 520 55
105 976 108
875 326 87
356 367 74
837 722 33
868 684 102
299 288 39
429 609 114
999 314 100
863 712 94
857 360 56
838 257 21
701 404 18
649 594 78
566 227 106
483 433 111
432 630 62
527 669 115
765 475 102
274 861 101
940 918 75
931 640 13
669 560 63
606 562 9
94 793 75
462 529 79
837 339 19
687 568 119
47 867 26
386 242 99
839 406 115
572 674 13
795 938 13
480 38 69
931 679 88
713 237 36
569 947 115
277 47 59
596 754 97
537 573 2
810 126 50
785 388 41
115 210 66
333 537 87
984 713 108
268 726 110
583 728 93
701 732 40
46 637 27
462 507 100
427 887 37
881 233 57
206 521 53
184 604 71
487 982 118
527 537 111
14 476 102
889 914 74
792 760 62
41 853 116
470 489 21
327 480 84
590 176 92
882 384 79
721 313 116
460 819 62
909 296 87
121 447 75
431 73 51
433 944 109
54 134 3
171 64 1
817 679 4
382 223 24
299 788 116
629 390 59
247 471 19
615 403 80
437 513 31
966 898 54
882 849 115
510 196 74
882 205 47
425 691 114
284 133 57
133 86 43
324 609 55
298 895 3
966 423 39
895 539 99
179 164 109
639 326 1
617 797 96
991 715 110
331 17 23
607 2 14
173 355 18
441 949 17
202 929 47
768 310 77
245 520 64
988 520 94
435 286 42
839 525 104
766 915 82
580 771 115
299 89 101
728 946 21
25 140 37
365 984 53
859 743 18
972 80 103
122 624 6
161 107 11
847 730 47
158 768 32
930 743 59
291 205 1
809 291 52
281 919 17
748 267 109
251 899 77
356 387 94
997 326 87
974 13 37
277 721 84
29 816 36
62 141 73
610 824 19
532 563 87
241 880 36
943 46 68
902 210 91
946 784 10
624 655 43
391 21 81
311 870 43
255 749 93
37 760 33
955 227 61
549 751 58
365 910 103
420 38 82
729 909 17
77 626 9
480 866 117
555 592 12
648 709 11
809 827 97
194 262 71
729 757 36
494 38 28
267 301 108
52 18 100
273 316 120
280 744 18
108 14 85
864 434 29
502 943 69
662 143 84
57 46 118
117 735 100
130 979 42
577 672 54
691 431 84
487 8 117
933 901 87
849 699 105
246 335 52
242 402 41
511 91 80
336 598 8
547 787 101
5 758 66
568 274 97
158 840 104
797 708 71
252 836 82
253 704 60
37 714 69
941 971 15
957 759 12
889 759 63
510 353 26
945 111 52
617 162 3
688 999 74
240 150 78
338 576 39
231 621 64
834 299 29
915 82 19
475 908 13
60 219 104
760 173 35
36 428 27
837 940 13
486 661 36
569 331 106
485 504 13
194 10 72
628 557 1
38 316 94
78 306 58
935 437 117
681 531 106
248 951 85
594 745 3
481 97 35
593 359 113
418 536 67
139 536 68
307 767 49
996 284 86
648 769 22
872 465 96
383 314 83
580 427 30
712 457 61
592 807 75
838 693 5
395 505 79
503 986 75
86 335 89
267 758 110
285 655 11
966 208 2
732 273 94
388 615 6
733 693 86
323 632 104
952 814 13
684 749 111
661 54 61
244 261 112
565 616 114
745 766 1
826 267 88
208 845 113
351 882 60
638 37 18
38 450 2
133 863 67
108 513 11
667 772 91
77 565 42
324 144 77
861 601 72
221 590 73
385 846 77
439 593 15
629 42 2
12 684 69
311 901 113
397 925 37
599 794 112
648 238 16
664 619 98
767 194 15
419 195 99
560 389 91
508 859 103
885 872 45
97 583 118
480 400 109
416 421 102
581 540 37
439 105 3
668 188 8
579 680 63
680 401 72
211 552 100
587 383 54
876 592 44
120 73 13
75 164 47
580 707 6
905 124 47
720 879 14
75 79 36
855 68 56
826 895 120
262 444 111
64 304 4
137 830 27
230 925 25
51 326 81
941 38 14
246 603 58
592 103 114
719 796 101
604 154 104
485 684 19
114 637 57
220 276 32
100 931 85
636 516 90
698 188 81
756 618 57
637 754 34
658 753 22
465 239 29
335 734 85
290 329 42
753 963 117
200 289 44
736 631 111
12 195 102
477 681 56
761 963 16
980 560 108
189 727 5
948 602 22
434 725 83
588 153 19
482 985 50
331 899 43
758 820 92
816 363 30
805 701 111
795 537 6
117 828 46
656 239 88
678 242 52
460 826 6
756 607 79
853 408 92
549 439 56
750 326 99
352 722 78
43 433 74
432 219 87
680 581 115
339 90 45
719 658 94
615 82 56
999 746 81
6 456 33
806 336 98
826 11 10
776 44 39
821 576 29
421 845 65
713 41 23
416 854 34
941 742 120
220 874 44
684 119 76
855 8 59
570 50 112
291 582 1
525 809 98
204 525 5
159 350 118
66 186 93
830 901 53
381 810 10
190 145 24
754 119 35
642 992 89
588 949 4
61 859 14
970 58 114
705 792 66
539 785 27
777 371 33
672 908 80
775 979 3
961 487 76
82 718 37
623 78 86
379 921 66
745 775 89
371 328 53
957 983 14
220 858 16
562 102 73
153 66 58
18 643 31
913 302 57
950 484 37
366 848 96
944 895 66
720 986 52
339 396 21
968 648 19
380 313 12
701 716 21
289 22 57
400 252 62
812 956 56
970 502 118
902 639 12
56 668 17
669 218 44
487 127 24
190 144 16
563 651 30
132 434 62
869 671 112
982 888 67
292 745 34
43 237 1
615 278 32
804 166 57
9 311 84
230 256 93
571 510 112
681 20 110
956 697 92
439 785 42
746 47 95
557 500 24
717 192 60
577 954 22
362 244 54
10 240 111
236 506 55
408 26 91
162 109 66
428 925 71
854 628 57
667 997 8
878 732 14
224 739 76
99 260 43
673 498 27
980 905 10
670 626 44
121 818 49
359 351 10
463 770 16
245 159 108
615 89 93
658 655 37
446 32 21
5 612 39
425 475 116
409 607 117
357 345 68
422 265 44
998 441 80
229 737 59
581 250 46
951 456 61
736 60 103
904 969 78
505 627 22
920 424 47
999 323 76
191 274 64
386 118 68
288 419 27
201 111 109
810 789 13
873 474 79
527 730 5
910 478 101
227 873 14
453 311 33
860 204 54
51 594 54
754 504 92
812 511 58
566 964 83
774 343 80
968 844 19
24 199 40
1 151 57
536 566 11
829 207 73
287 853 62
797 896 50
360 967 41
374 959 42
491 873 118
977 982 28
498 576 66
167 685 5
187 642 42
806 324 36
649 406 95
204 919 55
387 292 40
988 341 16
326 882 28
145 334 78
932 234 100
164 622 111
594 955 102
124 537 16
660 963 47
278 596 13
603 791 48
668 805 80
543 715 5
37 904 40
954 387 7
904 576 102
912 649 85
442 138 2
221 95 73
540 58 21
532 53 58
263 963 76
161 613 112
846 393 37
541 886 24
57 610 45
137 811 5
445 718 79
993 222 61
555 114 48
520 298 47
227 96 12
488 18 114
195 777 103
217 950 98
948 776 30
79 304 53
775 540 42
441 963 103
58 270 46
715 832 4
818 468 24
575 813 13
574 524 66
500 450 72
558 473 101
785 986 115
268 143 115
866 229 64
575 16 53
437 966 69
409 888 6
285 150 99
597 947 90
768 300 34
864 705 71
139 452 99
739 718 10
921 125 70
462 951 109
89 312 89
698 600 115
674 43 76
6 458 86
592 363 111
585 595 66
746 880 85
440 136 88
709 113 65
913 286 69
425 450 3
693 64 1
232 813 57
575 265 19
717 219 10
116 857 5
533 946 106
91 294 85
948 537 6
194 29 66
92 770 49
825 371 116
17 397 92
7 861 44
578 244 94
56 201 73
403 423 85
343 598 71
481 114 70
585 311 40
532 420 67
568 974 53
599 90 65
934 520 50
267 591 54
864 574 34
559 918 8
759 130 101
316 909 21
655 711 83
515 620 25
674 594 25
711 848 12
618 877 26
225 924 68
312 574 28
961 582 77
405 328 73
519 142 50
175 152 2
141 856 18
216 133 79
458 523 88
586 307 65
638 977 70
340 307 95
82 720 88
351 418 21
614 824 48
338 264 68
200 966 36
181 116 100
71 258 35
271 910 54
114 921 43
333 346 102
417 382 30
857 689 8
271 917 9
663 438 113
400 712 40
347 580 31
475 966 81
347 792 113
487 745 63
133 415 32
653 466 112
599 160 34
220 299 57
759 651 51
86 522 53
24 614 71
979 694 60
702 264 28
858 481 56
599 153 86
553 621 7
885 667 67
455 741 107
908 625 24
647 991 95
563 912 51
407 111 56
580 442 72
343 93 83
518 455 41
257 41 89
592 795 17
849 473 82
784 61 109
913 339 40
99 706 37
478 707 43
16 6 115
768 293 49
104 959 18
9 764 54
687 991 18
728 961 47
458 524 4
103 310 3
83 758 111
147 525 68
194 202 93
963 76 57
339 655 12
688 398 119
126 599 33
230 829 48
564 120 41
761 897 39
625 390 44
636 669 93
131 587 88
221 325 77
337 702 20
708 704 35
893 364 44
594 520 78
494 393 84
276 645 16
870 701 16
605 978 104
887 772 66
783 105 70
518 786 50
461 724 90
7 33 11
517 400 99
391 998 96
80 834 69
566 598 6
767 690 27
601 229 64
108 181 33
540 758 42
4 209 82
725 510 20
436 372 34
818 201 63
6 956 32
126 626 98
499 703 118
929 564 3
661 416 72
219 500 56
444 228 80
580 181 111
310 905 9
25 67 24
155 535 82
