100000 200000
11403 3532 882050
8845 7493 83603
47917 80540 749702
615 8113 655904
63143 24585 851521
65297 96986 441412
58480 94163 380719
27271 99843 524483
71955 65532 952031
8183 2208 52821
15241 59812 725842
19545 95401 206957
67642 56502 37818
4189 57883 241113
39521 24381 758039
30195 1830 77053
28829 78705 605972
4885 71306 325336
2956 33770 652141
34881 16479 52180
98334 50484 347413
71159 42347 702982
20876 42277 787434
63042 41773 840890
31267 26329 986277
80817 74412 144533
78458 60727 753448
52109 85710 731846
49607 22084 978746
34005 62963 125682
5604 73202 759601
56311 83699 920540
63366 43757 624377
32779 29876 597622
69746 47545 481158
66778 18900 177099
94350 13132 724991
73647 64389 428287
5854 99794 672930
96365 71359 814874
15587 37662 664549
14742 48388 335082
6725 93199 259448
20312 17394 967517
99771 7460 406855
58873 46172 962541
18177 2135 773030
51310 53327 320982
69444 78917 661049
60231 71054 138915
76462 54966 726925
78614 19506 678723
33754 11496 472429
99232 51006 765739
5228 54939 507655
31556 86459 730247
66476 78662 564569
39806 75880 347704
89321 94754 769122
49887 90175 964762
98741 15312 399220
78050 18069 358137
17101 20790 215122
30540 68769 355343
33414 62422 178624
27850 41907 807710
86076 38436 185848
27986 61038 427232
5593 24188 341615
34535 85742 474461
98673 66844 475686
20103 70887 715386
81181 97123 985979
31782 51023 34109
7937 67852 954578
319 67650 70733
77800 73659 755985
88701 64226 496159
85847 30649 943026
18001 14679 278069
75567 5233 772964
17955 78678 101009
58852 83829 767173
58329 12639 841407
56249 32089 462608
47059 43168 123027
17976 73928 963056
79826 40334 527563
38224 68590 111937
81592 27047 890076
46627 48410 425995
5782 25722 585920
3110 96286 287709
59621 78778 955227
80076 39332 189131
49484 94916 783848
88048 74259 342158
70009 13295 115860
59884 92625 581137
27358 36484 114049
95792 26469 854741
15261 5166 252646
42266 63774 565324
76909 83895 740727
1011 53964 194048
69449 74515 692498
38178 46139 249353
44801 86735 993977
90836 26684 41247
56188 8681 385631
99004 45064 999915
23134 47818 553820
35850 50144 45727
75715 54805 945986
31929 76685 405948
13447 3762 72339
93112 16080 591474
95362 18942 837777
30456 65082 421239
46048 59401 149916
65262 71511 849727
99284 90500 901879
94184 15210 348775
98910 10389 413132
57808 72140 177767
12991 92573 708007
81490 87928 839269
11259 96305 411830
45784 9971 73456
40068 36676 50039
44884 52040 964055
11514 21039 387000
79642 23334 881181
61329 51423 778524
52460 16875 658991
91545 52245 897274
74810 28986 424245
69369 5640 830249
52431 31220 19031
88323 42590 272467
86941 88175 344004
58200 66268 267634
96341 59538 536424
40156 95470 811175
44554 35721 19470
93959 21647 376929
76862 40855 421729
51912 38323 510978
91007 81470 822366
73913 10396 366361
42684 84982 339173
81655 15408 260387
96095 67726 656373
89708 87366 599180
80015 87960 784803
3352 39317 222134
36223 13749 962651
9765 68169 808139
46329 88361 562840
58617 36459 897218
237 10003 203282
17579 50113 458988
3736 74497 114767
5744 31841 622615
49811 27358 692348
50807 84429 92168
70882 49247 53191
14764 16279 314297
97692 55221 195136
29512 47420 986214
52244 37573 522171
73574 58950 138849
41954 15180 558456
85794 6129 637310
60246 29864 616377
56859 11082 607881
76185 69301 803698
41622 30920 627539
23911 97977 68445
68926 35617 769697
75505 91943 365596
98679 78506 705931
33306 560 421191
15645 19939 82900
15047 78507 336010
70427 15477 1306
50145 76792 811469
79656 80019 359929
4970 19129 564413
39729 34570 984601
77807 22968 796450
18341 47941 632963
81938 36044 236664
39965 21767 934530
16819 47291 252657
43048 87880 760140
40891 43058 593681
43800 14730 343554
11614 68529 15804
88573 91012 823924
33256 94778 830442
86577 58116 619644
45506 54220 734509
75955 10194 317652
32917 64996 619524
33586 23894 440723
23555 27415 213435
48322 11334 526336
23022 99115 263336
57230 4253 711774
79853 62620 359043
54729 92117 791280
91104 15438 627854
27400 90964 733435
58064 85449 626884
40546 73767 487079
67372 12737 949933
56919 28108 417924
80033 28687 594115
84350 91195 953318
87297 85607 445615
40101 78619 849167
71951 13076 72785
82376 69605 859040
70541 8246 597770
98290 96849 330143
34522 51291 317402
74577 12621 342272
9803 42522 488587
24577 74650 84989
4459 23408 28279
37662 71380 147115
89282 55491 288805
72218 88146 416600
80020 80048 123340
44067 36319 916136
56009 57232 114716
34847 64993 751669
68340 47427 581927
78361 37327 569685
23131 13432 61806
5416 20495 324946
3253 34411 266887
82967 63178 651316
28479 1850 835541
64574 26809 607611
48808 37863 231017
70856 32228 99154
65633 40645 733780
28680 54981 122234
20042 76230 468898
68447 95566 965637
3073 68008 328975
75647 94941 367338
81708 70574 5150
36577 21571 571490
97017 39127 700558
84901 78028 464618
8920 4319 746750
9384 37335 78381
39428 42730 731847
40042 89966 649167
11491 63552 69042
60043 65238 116186
80507 35217 931790
35560 61154 665417
5966 23386 827539
73066 19364 715256
46602 84276 802946
83484 11367 830822
76915 18497 102821
47472 16275 689042
54750 78335 609637
47497 38361 430327
43118 89738 262890
45514 90070 471891
76404 7270 249075
20752 6548 208742
41529 93870 782532
43340 63782 105862
97726 73365 10496
92298 64819 811494
13394 49158 867839
15280 21896 679084
98664 5193 88672
38837 5764 477349
25612 32629 476663
77167 51506 42865
65399 45646 966383
58767 35973 627763
25367 32512 982233
88710 27792 523897
26467 14780 899251
80548 3565 667323
70858 75405 152910
56783 96624 798515
60287 48503 599658
87325 14863 106092
73794 11475 533707
32289 98448 25945
63339 25134 146158
71890 55916 613234
2243 38992 163872
51342 55117 669437
42393 80091 722578
58882 88737 539250
75346 4082 244079
85187 82900 323757
73255 89543 169515
25548 14775 682348
50762 20573 922925
16116 43747 520230
28688 91594 762814
14748 48367 322448
91661 30612 576660
20160 33500 506200
46210 44356 860772
77999 54223 211532
40813 91021 24150
50072 86552 366866
24194 6839 976698
92576 94142 852577
54075 40548 320482
87975 4514 135571
76115 35577 48880
78812 13901 639292
41145 63051 686882
52755 71166 796120
46086 5122 406447
60242 19878 258066
45454 23259 633338
84782 82893 419575
66488 9215 125993
48247 60532 616179
78910 25972 741910
80661 60700 587860
11967 49709 157917
80776 76490 269043
65516 20423 712269
42381 47264 40627
36985 91573 68261
78745 30263 573144
89488 3077 347549
60533 20665 814528
28008 76250 608939
93635 4268 68176
72909 74377 62257
48113 45595 485833
36480 60778 276868
85025 43924 645952
32582 3153 892625
67734 78136 864665
4097 20155 618407
76313 75392 482583
24237 62431 620350
43832 99997 244552
32862 24966 738230
72367 61281 803087
88981 95249 648141
62084 24569 505685
8554 83716 828417
20300 74996 498290
68770 36000 894875
73203 98690 212013
45578 46131 164530
56842 31540 356773
22650 1230 87272
60784 35597 775748
51077 99560 898138
86031 67780 420380
63574 18808 898977
52102 22237 492294
96498 91929 477199
70859 32066 843033
55575 76515 81152
42206 86867 146189
6163 27495 535091
98495 18441 329523
43369 99050 142004
14403 3570 43481
68551 75981 517870
88773 12534 208516
2603 47778 422637
47712 86450 152105
55224 64343 117140
55620 16778 423394
52020 54888 60269
698 44151 100258
9086 4523 777650
57224 13580 856446
14973 55051 128459
38526 22872 457882
58740 18624 770805
60348 87388 528649
4992 82079 247752
59313 93077 877533
19319 77967 843617
32558 85481 932646
27624 9979 342899
25693 23803 815076
312 95607 863236
51905 46596 813680
97758 42581 848607
92808 36565 219470
53557 8053 409535
36992 16077 221972
11134 89757 75077
82180 1963 902050
58150 35716 207509
30535 51488 889508
36438 31143 934964
30143 53201 829148
51843 45837 614140
73269 1685 269126
76556 77002 510766
27700 91363 826542
9591 20680 683211
12467 39814 100705
49147 98997 963971
97716 9390 253245
61908 75260 974571
26678 33300 36518
13539 51132 205380
32343 68525 597108
72916 8369 358805
14999 13480 266636
95037 51321 110386
1208 63533 313295
82950 29301 700230
55203 37827 258245
95896 59207 979289
48564 71085 368689
28013 99305 397317
95612 4077 771060
42599 93097 18502
79030 62429 646548
913 53678 457048
40027 32363 445734
71962 79193 992113
59145 35656 315955
16341 1191 940198
92036 40285 718298
76402 6803 697847
18142 7656 438003
68890 29693 691215
34595 55489 390954
10298 24465 641324
41249 37448 501012
70581 80754 274564
9591 30361 545967
85492 24917 556950
38967 49069 741542
22802 59784 286757
31468 46227 594183
74032 19605 922910
55178 21358 20617
21197 94230 280287
76463 42712 80142
92391 81647 642514
35920 61013 226950
24446 76020 796431
98654 9951 42445
74332 93741 813467
95925 33728 42630
6580 48698 566835
25416 42316 720548
28745 45109 561231
99012 27250 597854
30739 22900 511845
91833 64473 373679
58842 82393 721008
92232 40836 502023
53248 99979 762063
26152 38412 637248
54785 16474 9188
8981 31371 539499
93148 80272 109431
24632 64875 378514
35846 53019 487011
94384 59809 690946
74870 13260 101349
17016 42776 452495
67224 31275 343217
94603 25449 42225
86197 37151 178367
16277 87752 388103
53418 846 845713
98973 34163 271311
36170 9657 277897
14445 52153 587372
12801 7578 75161
6462 46523 955293
68381 59887 989094
91782 69360 305035
70758 65134 432228
89839 52641 753172
29736 64096 157972
71894 98496 493587
28055 7339 873698
72513 87267 512518
41690 40913 250370
60658 80821 473825
714 2834 566827
69503 60077 547571
49450 83646 291155
77321 55437 302494
53585 92192 78580
88576 5460 936210
8180 77315 329810
30568 61626 30378
5862 38940 33732
81 30323 595156
6536 56619 50886
29330 78710 818962
20876 17829 312579
92087 70630 917014
80497 30301 518489
57200 76171 962435
96784 98051 953335
58511 25272 5195
84786 19551 597124
58668 94867 250357
95594 74056 438563
5300 38198 318688
16357 7432 281877
38990 69944 499227
10766 84843 494497
83019 53330 504545
55905 22769 955873
75636 60212 957277
78334 70182 346246
53120 93291 913110
8774 73678 21946
16332 88110 317574
90128 67852 415763
41017 91527 174038
35240 24202 62480
79102 26086 334597
60699 64956 389859
38410 51079 430808
46593 94662 329455
36592 9080 264433
14644 31032 92363
30945 32167 44759
73870 55690 73903
62543 59288 803975
94172 3257 528727
31664 48313 199689
99847 9106 355252
70955 95743 117653
83203 23659 31393
84703 33568 171589
18579 73259 290619
49683 22268 719252
98943 40659 660779
59066 78501 715814
11983 66407 544938
75788 79001 186163
24275 24544 639439
58869 20814 813311
2154 81518 545798
57581 21390 302348
76231 59525 431763
89988 82393 760610
89389 36575 238893
78972 183 948680
39411 70964 195129
36981 97453 106386
98322 69504 608895
62261 94227 731126
55012 73034 949221
20278 57232 25827
98653 19304 695473
784 24711 535940
44403 6203 191564
83255 16593 433664
86420 88244 123618
42751 75656 94941
73384 21503 917825
92154 48169 344211
19541 3378 891986
28989 94915 273373
76735 20178 924516
53691 67704 665606
89598 9964 73239
64654 71532 888637
21560 26972 264504
27027 47923 493739
81407 64714 792659
91190 7171 303080
94908 88862 894416
3050 71304 811846
55407 50128 117094
20830 84703 120066
97434 20836 677286
43627 41165 694882
64840 60078 899051
14841 77398 483522
61434 2141 716447
67094 31061 479429
63034 20513 798458
3310 27066 698000
93282 69808 648532
18190 1768 145259
9146 45693 997485
8194 13205 297573
26608 35025 612169
173 72622 411113
78945 79888 817363
17044 80325 934230
90554 99622 570515
15612 97651 579953
30376 36214 727198
19007 98657 440270
54502 30357 17264
19714 66455 20368
93136 48968 956544
37001 99341 254164
27119 10568 774421
64175 80183 956139
26423 98857 279686
48921 79691 250366
91161 32964 888762
27611 5617 520718
46895 23855 797212
55348 1593 495654
47617 58296 955281
8531 35135 939467
88429 75779 773790
49978 6169 609666
52240 53493 302534
33702 50640 845765
39416 96583 476152
96119 53053 94520
99261 40334 181926
29576 17781 889685
39915 93997 831698
66294 65864 499531
35232 99650 596162
89129 1223 889094
65035 75337 54068
98651 75382 439273
22193 5526 241227
48866 52873 26407
83503 8400 194888
1285 41704 60727
35389 70461 455135
90550 47488 14939
39946 19394 663329
20938 36044 172312
25056 80437 9407
65358 34135 369914
35938 66691 609570
6808 74873 787886
73418 40090 964715
81918 5459 376552
1648 35274 91069
83330 30461 873998
40168 24008 625038
45931 70878 659817
87769 28335 724263
51762 7690 465817
32355 54658 435589
79141 7916 933849
95455 45459 24982
65701 99978 198849
2925 51071 229213
40849 79438 915788
76540 23640 397062
5806 92600 345700
58763 69100 453895
61098 48115 299110
42821 30680 879213
85652 23836 813489
42368 46820 676299
81099 85462 791008
80203 55117 268586
16187 52246 604557
2734 34036 132105
72672 4038 965898
66718 74247 164262
13514 84207 275469
14732 56919 20952
52878 39244 374303
31215 10760 378510
88320 79580 911089
40091 14027 456345
74676 62619 987934
32369 95672 560281
94558 28208 60709
55200 79046 148976
60725 80817 92475
89511 58456 278528
19333 48889 477603
65451 63197 96664
51890 16409 733744
76976 78289 747796
63883 3889 818011
64578 23151 93048
92762 80891 635226
8033 86376 907593
78675 70520 479910
41507 95070 347147
5101 65851 161384
51862 38800 733928
15987 92996 254615
97743 85837 508292
80658 256 164868
40997 16866 212200
69214 34511 205619
70124 25155 555091
20158 92268 560427
17255 91928 374788
87407 93089 279719
18489 72689 282587
6289 6207 823919
54367 35202 552541
5927 11868 398219
29577 24093 359657
59700 41525 103459
1883 28490 444670
16698 55533 664600
29119 94155 269654
7480 45212 89676
55583 69758 790050
41443 28279 202317
95048 53350 313396
67349 14279 839586
76329 85702 436696
64889 82992 340215
74467 87318 772071
20028 923 68933
46827 76660 412826
9429 64880 670614
85552 97741 892660
5566 91577 898358
37859 45576 181642
25199 18106 938231
98588 1428 790512
62363 8905 927959
58715 47319 784150
44403 4747 935175
63572 37454 239301
53963 38409 231979
92948 55250 984052
35144 34217 788208
1015 78256 867720
49871 88368 282150
35636 97856 526383
34243 93932 399123
95076 42095 342137
82581 70257 174933
94065 93084 196797
31423 94963 36096
18664 62926 814622
24484 18497 59465
81740 28425 138657
63815 30755 344424
79459 33605 986712
14342 33385 508323
80379 53308 303089
53843 13612 778934
42255 48725 85691
65706 26399 662757
16533 48043 561685
99038 90571 540178
99019 65141 748593
94202 87099 785983
76461 15168 792571
98375 82553 954896
73763 53749 2236
11767 44241 313930
92662 45776 131988
69637 68779 998188
19887 59622 957592
80809 68935 303827
8961 92346 80251
77061 43165 667769
83743 78372 454944
821 21879 266880
61864 43486 451863
10884 98843 549121
367 80366 283257
29752 83462 626293
17255 72442 301158
17414 76988 910732
72740 81250 453651
69247 1023 775395
46825 44692 413845
4012 74910 22826
7413 5378 564317
53084 45595 863745
81366 11879 485210
28908 94269 108304
37475 86089 708956
62740 38259 989121
73019 76290 920215
23187 72617 481498
17636 38382 462088
60415 56134 710387
3638 29617 859237
64564 46588 581611
71351 97382 655615
95441 79451 568608
33434 47830 272374
98557 46413 249104
25524 57900 772492
22925 51143 10821
46435 12742 585193
61361 2926 108925
40246 73082 456012
44825 92098 786774
3676 84276 144437
88783 36647 799793
40070 67380 455290
37361 29871 301535
63183 29163 61133
31056 38574 758441
27148 15051 788900
28814 23834 855075
37366 21587 977525
36934 97530 770494
27268 34843 97419
36627 7742 998748
5410 80528 159609
48926 5155 375935
16374 45551 678262
86996 96699 767914
40840 24027 151842
6281 15890 360156
65920 23305 347240
15412 4728 428025
27133 58005 3385
23017 79381 99461
13292 8427 388267
88763 68649 414783
49047 30979 796770
75772 77494 59003
95466 30631 59702
78086 60710 821616
46751 77223 599388
76845 93374 294159
42544 83928 594518
13661 99388 366389
204 21593 806946
54650 56495 78773
7932 10782 438849
61396 16658 648837
12527 65694 878223
25637 18696 859694
57830 35711 419410
19615 30424 662149
15082 10878 498173
68417 87473 833225
